date,time,latitude,longitude,altitude (m)
01/05/2017,13:52:59,-26.87441666666667,46.29858333333333,412457.96875
01/05/2017,13:53:13,-27.52338888888889,46.95055555555556,412771.40625
01/05/2017,13:53:25,-28.076722222222223,47.51602777777778,413040.6875
01/05/2017,13:53:38,-28.673000000000002,48.13580555555556,413332.875
01/05/2017,13:53:50,-29.220388888888888,48.71472222222223,413602.90625
01/05/2017,13:54:02,-29.76475,49.30036111111111,413873.09375
01/05/2017,13:54:15,-30.351000000000003,49.94258333333333,414165.8125
01/05/2017,13:54:27,-30.888805555555557,50.542833333333334,414435.875
01/05/2017,13:54:39,-31.467694444444444,51.20133333333334,414728.1875
01/05/2017,13:54:52,-31.998472222222222,51.817,414997.59375
01/05/2017,13:55:04,-32.52569444444444,52.44038888888888,415266.5
01/05/2017,13:55:17,-33.09272222222222,53.12463888888889,415557.0625
01/05/2017,13:55:30,-33.69841666666667,53.872194444444446,415868.90625
01/05/2017,13:55:44,-34.25602777777778,54.576527777777784,416157.34375
01/05/2017,13:55:58,-34.851222222222226,55.34630555555556,416466.5
01/05/2017,13:56:12,-35.44069444444444,56.128055555555555,416773.96875
01/05/2017,13:56:24,-35.94119444444444,56.807916666666664,417036.03125
01/05/2017,13:56:38,-36.519444444444446,57.61277777777778,417339.78125
01/05/2017,13:56:50,-37.01005555555555,58.312916666666666,417598.3125
01/05/2017,13:57:03,-37.53608333333333,59.08233333333334,417876.375
01/05/2017,13:57:15,-38.0165,59.80288888888889,418131.0
01/05/2017,13:57:28,-38.531166666666664,60.59488888888889,418404.5
01/05/2017,13:57:40,-39.00072222222222,61.336666666666666,418654.625
01/05/2017,13:57:52,-39.46480555555556,62.088972222222225,418902.4375
01/05/2017,13:58:05,-39.96127777777778,62.91602777777778,419168.09375
01/05/2017,13:58:17,-40.4135,63.69080555555555,419410.625
01/05/2017,13:58:29,-40.85975,64.47666666666667,419650.4375
01/05/2017,13:58:42,-41.33625,65.34069444444444,419907.0
01/05/2017,13:58:54,-41.769527777777775,66.15013888888889,420140.71875
01/05/2017,13:59:06,-42.19627777777777,66.97119444444445,420371.375
01/05/2017,13:59:20,-42.68566666666666,67.94391666666667,420636.40625
01/05/2017,13:59:33,-43.13163888888889,68.86163888888888,420878.4375
01/05/2017,13:59:46,-43.569250000000004,69.7935,421116.40625
01/05/2017,14:00:00,-44.03088888888889,70.813,421367.96875
01/05/2017,14:00:13,-44.45030555555556,71.77463888888889,421597.03125
01/05/2017,14:00:25,-44.82933333333334,72.67519444444444,421804.53125
01/05/2017,14:00:37,-45.20033333333333,73.58816666666667,422008.0625
01/05/2017,14:00:51,-45.62277777777778,74.66908333333333,422240.4375
01/05/2017,14:01:03,-45.975722222222224,75.60916666666667,422435.15625
01/05/2017,14:01:16,-46.34825,76.64169444444445,422641.28125
01/05/2017,14:01:28,-46.68286111111111,77.60783333333333,422827.03125
01/05/2017,14:01:42,-47.06166666666666,78.75077777777778,423038.125
01/05/2017,14:01:54,-47.376222222222225,79.74386111111112,423214.15625
01/05/2017,14:02:07,-47.706138888888894,80.83361111111111,423399.625
01/05/2017,14:02:19,-48.00044444444445,81.85222222222221,423565.9375
01/05/2017,14:02:32,-48.307944444444445,82.96927777777778,423740.65625
01/05/2017,14:02:44,-48.58108333333334,84.01275,423896.875
01/05/2017,14:02:56,-48.84375,85.06788888888889,424048.125
01/05/2017,14:03:10,-49.13666666666666,86.31322222222222,424218.21875
01/05/2017,14:03:22,-49.37588888888889,87.39269444444444,424358.46875
01/05/2017,14:03:35,-49.62247222222222,88.57427777777778,424504.5625
01/05/2017,14:03:47,-49.83830555555556,89.67580555555556,424633.9375
01/05/2017,14:04:00,-50.05911111111111,90.88044444444444,424768.09375
01/05/2017,14:04:13,-50.26613888888889,92.09633333333333,424895.96875
01/05/2017,14:04:26,-50.45919444444445,93.32291666666666,425017.46875
01/05/2017,14:04:38,-50.624805555555554,94.4641388888889,425123.90625
01/05/2017,14:04:51,-50.790388888888884,95.70955555555555,425232.9375
01/05/2017,14:05:03,-50.93033333333333,96.86699999999999,425327.8125
01/05/2017,14:05:15,-51.05772222222222,98.03141666666667,425417.03125
01/05/2017,14:05:28,-51.181416666666664,99.3,425507.3125
01/05/2017,14:05:40,-51.28227777777778,100.47694444444444,425584.6875
01/05/2017,14:05:53,-51.377,101.75763888888889,425662.0625
01/05/2017,14:06:05,-51.45088888888889,102.94433333333333,425727.5
01/05/2017,14:06:17,-51.511722222222225,104.13466666666667,425787.125
01/05/2017,14:06:30,-51.562805555555556,105.42747222222222,425845.1875
01/05/2017,14:06:42,-51.596222222222224,106.62316666666666,425892.71875
01/05/2017,14:06:54,-51.616416666666666,107.82027777777778,425934.40625
01/05/2017,14:07:07,-51.62336111111111,109.11797222222222,425972.96875
01/05/2017,14:07:21,-51.61344444444445,110.51538888888889,426006.78125
01/05/2017,14:07:33,-51.590611111111116,111.71225,426029.4375
01/05/2017,14:07:45,-51.55458333333333,112.90747222222222,426046.21875
01/05/2017,14:07:59,-51.49588888888889,114.29888888888888,426058.40625
01/05/2017,14:08:13,-51.419333333333334,115.68602777777778,426062.625
01/05/2017,14:08:25,-51.33961111111111,116.87069444444444,426059.90625
01/05/2017,14:08:39,-51.230250000000005,118.24691666666666,426049.375
01/05/2017,14:08:51,-51.12258333333333,119.42072222222222,426034.0625
01/05/2017,14:09:05,-50.98088888888889,120.7825,426008.90625
01/05/2017,14:09:18,-50.834,122.03880555555556,425978.5
01/05/2017,14:09:31,-50.6725,123.28644444444444,425941.40625
01/05/2017,14:09:44,-50.49655555555556,124.52480555555556,425897.625
01/05/2017,14:09:56,-50.32152777777778,125.65902777777778,425851.3125
01/05/2017,14:10:08,-50.13455555555556,126.78425,425799.40625
01/05/2017,14:10:21,-49.91872222222222,127.99258333333333,425736.875
01/05/2017,14:10:35,-49.67108333333333,129.2808888888889,425662.28125
01/05/2017,14:10:47,-49.44647222222222,130.37394444444445,425592.4375
01/05/2017,14:10:59,-49.21069444444445,131.45633333333333,425517.15625
01/05/2017,14:11:12,-48.94288888888889,132.61647222222223,425429.5625
01/05/2017,14:11:24,-48.68444444444444,133.6756111111111,425343.1875
01/05/2017,14:11:37,-48.392583333333334,134.80994444444445,425243.71875
01/05/2017,14:11:49,-48.11241666666667,135.84475,425146.5
01/05/2017,14:12:03,-47.772777777777776,137.0368611111111,425026.65625
01/05/2017,14:12:15,-47.47097222222222,138.04552777777778,424918.46875
01/05/2017,14:12:27,-47.1595,139.04188888888888,424805.34375
01/05/2017,14:12:41,-46.78422222222222,140.18866666666668,424667.1875
01/05/2017,14:12:55,-46.39644444444444,141.3185,424522.5625
01/05/2017,14:13:09,-45.9965,142.43127777777778,424371.5
01/05/2017,14:13:21,-45.64427777777778,143.37152777777777,424237.0625
01/05/2017,14:13:33,-45.28361111111111,144.29925,424098.125
01/05/2017,14:13:46,-44.88355555555555,145.29019444444444,423942.59375
01/05/2017,14:14:00,-44.44222222222222,146.34102777777778,423769.46875
01/05/2017,14:14:13,-44.02291666666667,147.30172222222222,423603.53125
01/05/2017,14:14:26,-43.594722222222224,148.248,423432.8125
01/05/2017,14:14:38,-43.191805555555554,149.1088611111111,423271.03125
01/05/2017,14:14:51,-42.74725,150.02783333333335,423091.34375
01/05/2017,14:15:03,-42.32966666666667,150.86369444444443,422921.5625
